y,x
4835,7972
4836,2520
4838,2049
4839,2965
4839,6285
4840,2475
4843,2336
4843,3133
4846,2481
4848,3587
4851,2150
4851,2463
4851,2469
4852,7958
4856,4952
4867,2474
4867,2481
4868,2676
4872,3685
4874,2942
4877,2531
4878,2370
4880,2619
4880,2929
4880,2966
4882,2383
4895,2508
4895,7776
4899,3397
4904,3222
4907,2406
4908,7801
4909,2508
4911,3080
4913,2623
4913,2629
4917,2127
4917,2295
4918,2398
4920,2316
4923,2669
4923,2833
4928,2484
4929,2395
4931,2399
4932,2381
4939,2259
4940,2253
4940,2285
4941,2495
4942,2320
4945,2335
4947,2344
4949,2476
4950,2489
4950,2522
4953,3062
4956,2268
4957,2466
4957,2542
4958,2329
4959,2478
4963,2542
4964,2362
4964,2386
4966,2267
4966,2390
4966,2427
4966,2528
4969,2917
4971,2431
4971,2698
4973,2315
4973,2555
4974,2300
4976,2364
4976,2537
4978,2343
4978,2402
4981,2285
4981,2298
4981,2543
4985,2903
4986,2519
4987,2248
4988,2270
4989,2254
4992,2433
4992,3171
4992,3212
4993,2583
4993,2916
4994,2264
4996,2235
4998,2227
4999,2261
5002,2232
5003,2478
5003,2594
5004,2204
5004,2256
5005,2452
5005,2514
5005,3334
5006,2627
5006,3135
5008,2489
5009,3321
5011,2497
5012,2485
5014,2619
5015,1975
5016,2495
5017,2514
5019,2985
5025,2467
5025,3227
5026,2123
5026,3195
5034,2535
5034,3032
5036,2477
5041,2856
5042,2209
5042,2501
5042,2552
5044,2593
5045,3893
5046,2203
5051,2593
5053,2500
5054,2599
5054,2661
5060,2172
5060,2552
5061,2196
5061,2611
5062,2183
5063,2516
5063,2669
5066,2194
5066,3169
5067,2530
5070,2184
5072,3142
5073,2587
5079,3403
5080,2584
5081,2154
5082,2179
5084,2157
5084,2734
5085,2163
5086,2144
5088,2722
5093,3101
5095,2164
5096,3279
5097,2114
5097,2610
5099,3012
5100,2539
5103,2151
5103,2745
5106,2610
5109,2533
5109,2849
5110,2172
5110,2518
5111,3310
5114,2158
5114,2762
5115,2855
5117,2134
5118,2758
5119,5057
5120,2553
5120,2710
5122,2140
5122,2795
5124,2081
5124,3085
5127,2523
5130,2128
5130,2683
5135,2136
5136,2530
5136,2540
5138,2140
5139,2536
5140,2854
5143,2884
5145,2668
5147,2178
5153,2173
5159,2173
5163,2589
5164,2143
5165,2149
5168,2588
5172,2554
5173,2534
5178,2739
5179,2771
5180,2173
5183,2530
5184,2554
5189,2638
5192,2610
5200,2516
5205,2597
5208,2517
5208,3251
5210,2536
5212,2599
5219,2500
5228,2192
5235,2521
5236,2561
5239,2516
5251,7969
5266,2492
5266,3210
5268,9092
5272,2523
5274,2502
5274,9089
5279,2514
5282,2471
5295,3624
5299,10016
5300,2274
5303,2123
5303,2535
5306,2519
5313,2513
5315,2497
5320,2510
5321,2195
5322,3538
5331,7721
5336,2170
5340,3755
5342,2195
5345,2265
5352,7725
5354,2513
5355,2393
5360,2514
5362,2338
5365,3227
5367,2150
5373,2149
5374,2269
5379,2241
5383,2968
5392,2508
5398,7715
5401,2213
5401,2430
5402,2218
5404,1898
5405,1775
5405,1939
5405,2419
5407,3470
5412,1755
5419,3133
5421,1945
5422,1779
5424,2113
5424,3177
5430,1773
5432,1916
5432,1938
5437,2934
5441,3827
5444,3744
5446,5233
5447,3135
5448,9358
5449,3823
5451,3343
5453,2904
5453,2975
5453,9195
5454,3226
5459,3149
5461,5037
5464,3080
5467,3134
5468,2214
5470,2983
5472,9315
5473,1839
5473,9830
5474,1724
5474,3058
5479,2219
5482,1950
5485,3144
5489,1895
5490,9354
5492,3344
5495,3255
5495,3624
5500,3292
5501,2886
5501,2913
5501,3286
5501,3418
5505,3331
5509,3732
5514,3251
5515,3795
5517,3328
5519,1942
5520,2220
5524,3325
5527,3121
5528,2890
5529,2915
5530,2113
5530,2928
5532,3730
5535,3862
5536,2114
5538,3834
5541,3297
5543,2558
5548,3297
5551,3656
5552,2536
5552,3437
5554,3000
5554,3305
5557,3658
5559,2331
5560,3650
5561,3490
5564,2698
5566,2839
5566,7861
5568,3043
5568,3863
5570,7857
5571,2743
5571,2984
5573,2853
5574,2465
5574,2874
5576,2978
5576,3064
5576,7906
5579,2306
5580,2848
5580,3136
5581,7902
5583,2746
5583,2851
5585,3137
5586,2658
5586,3349
5587,2600
5588,2643
5588,2810
5589,2982
5599,2954
5600,2446
5602,2351
5602,2661
5602,3580
5603,3940
5604,2595
5610,3466
5611,2856
5612,2385
5613,2533
5615,2080
5617,3226
5619,2350
5623,3452
5624,3183
5624,3272
5625,2409
5625,2613
5628,2438
5628,2721
5629,2717
5629,3407
5631,3310
5633,2514
5633,2625
5634,2440
5636,2327
5636,2397
5637,2322
5637,2354
5637,2358
5637,2372
5642,2266
5642,3164
5645,3333
5646,2332
5648,3393
5653,3070
5654,3341
5657,2084
5661,2275
5661,3069
5664,1920
5664,3018
5666,2587
5667,2568
5672,2556
5675,3305
5675,3312
5676,2020
5676,2535
5677,2767
5678,2617
5678,3316
5679,1998
5679,2282
5681,2536
5681,3375
5683,2704
5683,2709
5683,2899
5686,4017
5687,2607
5687,3289
5688,3436
5690,3357
5690,3598
5694,2048
5696,3340
5698,2051
5703,2638
5705,2268
5707,2760
5708,2907
5710,2265
5712,3307
5713,2254
5717,3213
5721,2827
5724,2822
5727,3268
5728,2819
5733,2817
5737,2597
5740,2848
5740,2946
5745,2108
5745,2567
5754,2204
5754,2564
5756,3605
5760,2600
5770,2799
5772,3045
5773,2805
5776,2111
5778,2590
5786,3371
5787,3301
5789,4127
5791,1971
5791,2015
5792,2597
5798,3096
5798,3250
5801,2577
5802,2588
5803,1951
5805,2027
5806,2735
5808,3380
5810,2223
5812,2609
5813,2872
5816,2574
5816,2690
5819,2058
5819,2611
5822,2737
5825,2627
5827,2569
5830,2184
5831,2576
5831,2726
5834,2791
5835,2195
5836,3193
5837,2581
5837,2583
5839,2797
5840,2588
5841,3200
5846,1978
5846,2736
5846,3390
5851,2654
5855,2854
5856,3211
5857,2056
5860,2027
5860,2188
5862,2744
5863,3694
5865,2187
5867,3579
5870,2017
5870,3063
5871,2705
5876,2578
5877,1982
5877,3738
5882,2858
5885,2054
5892,2747
5905,2815
5923,2534
5923,2656
5925,1989
5927,3157
5933,3129
5936,2108
5939,3893
5941,2949
5944,3876
5948,3875
5949,2596
5950,2948
5951,3099
5957,2949
5966,2337
5968,2475
5971,2454
5971,2483
5973,2468
5974,2349
5977,2365
5978,2270
5979,3155
5982,2273
5984,2412
5988,2290
5991,2299
5993,2417
5996,2136
6010,2340
6018,2373
6019,2365
6023,2405
6025,2288
6026,2058
6028,2453
6028,2729
6030,2072
6030,2736
6032,2274
6032,3614
6032,8611
6033,3942
6034,2503
6036,3674
6045,2832
6045,3051
6050,2394
6052,1997
6052,3111
6066,2049
6069,2846
6071,2019
6074,3654
6078,2555
6085,2156
6090,2260
6091,2159
6098,7740
6104,2142
6105,2059
6105,2328
6109,2613
6111,2618
6121,2117
6127,2742
6133,2920
6134,2605
6135,2612
6136,2976
6138,3937
6140,4165
6141,2423
6143,2725
6143,3020
6157,2844
6159,2346
6162,2209
6166,2807
6166,3183
6169,2589
6179,2421
6181,2113
6182,3989
6183,2397
6183,2415
6185,3100
6194,3200
6201,2283
6204,2352
6205,2301
6205,3132
6205,3942
6207,2270
6207,2562
6208,3136
6222,3113
6223,2324
6226,3139
6227,2280
6229,2578
6234,2507
6235,2293
6235,3088
6235,3278
6239,3181
6245,2844
6246,2822
6247,3164
6250,3226
6251,3277
6267,2548
6269,3348
6275,3394
6279,3110
6281,2465
6285,2445
6288,2464
6291,2449
6292,3092
6296,3556
6300,3561
6302,3801
6303,3797
6304,3286
6311,4024
6314,3222
6322,3548
6325,2495
6330,3536
6331,3128
6335,2510
6336,3029
6337,3133
6344,3512
6347,3032
6347,3311
6348,3271
6350,3195
6352,3257
6356,2335
6359,3016
6360,2630
6360,3315
6363,3241
6364,3824
6365,2525
6365,3830
6366,2681
6368,3809
6370,2698
6370,3178
6370,3822
6372,3720
6373,3774
6378,3569
6381,3312
6381,3691
6381,3707
6383,3577
6384,3119
6385,3055
6392,2733
6394,2727
6396,2718
6396,2738
6404,2731
6405,3093
6406,2596
6407,2615
6409,2677
6418,2727
6424,2662
6704,419
