y,x
1370,1816
1379,2375
1382,1211
1386,844
1391,2162
1391,2166
1392,783
1394,955
1395,890
1404,2541
1407,1925
1412,1055
1412,1064
1412,1079
1412,2671
1413,1903
1416,2415
1419,2143
1431,980
1440,2473
1449,1089
1459,799
1462,2388
1465,1117
1469,2385
1475,798
1477,1808
1484,1796
1487,2066
1488,790
1489,2502
1493,2428
1497,1883
1499,1865
1500,2432
1505,2624
1507,1719
1507,1995
1512,1536
1512,1607
1513,1546
1513,1995
1514,1822
1516,1541
1518,2089
1519,2509
1523,2264
1525,1687
1525,1828
1529,1724
1530,2250
1530,2528
1530,2905
1534,1644
1536,1917
1536,2207
1537,1989
1538,2258
1540,2328
1540,2900
1542,2537
1544,1543
1545,2858
1548,2471
1549,2551
1551,1621
1551,2152
1551,2406
1553,1542
1553,2449
1554,2356
1556,2300
1566,2055
1570,2102
1573,909
1574,1579
1574,2537
1575,2281
1577,2276
1578,2259
1579,1538
1579,2498
1580,2880
1586,1939
1586,2167
1587,1935
1588,1553
1588,1595
1589,1591
1590,1784
1592,1600
1592,2514
1593,1737
1593,1914
1593,2110
1594,1586
1597,2535
1599,2251
1603,1374
1604,1560
1608,1561
1612,2318
1613,2021
1618,1968
1620,1375
1622,1842
1623,1099
1624,1571
1624,2278
1625,1633
1625,2688
1627,1938
1628,1288
1628,1294
1628,1504
1628,1515
1628,1574
1629,1622
1632,2890
1634,1233
1635,2107
1636,2084
1636,2091
1641,1995
1641,2084
1641,2088
1642,1274
1642,1614
1643,1478
1644,1318
1644,1334
1646,2156
1647,1005
1649,2070
1650,1786
1650,2005
1650,2177
1656,2234
1659,1028
1659,1114
1661,2901
1662,1263
1662,1930
1663,1137
1664,754
1667,1148
1667,1903
1668,1205
1669,1062
1672,2886
1673,1991
1674,1225
1675,2235
1676,2882
1679,1027
1679,1532
1681,1537
1683,2708
1685,1639
1686,1052
1687,1139
1689,1868
1690,1041
1691,1035
1693,1000
1693,1150
1695,643
1695,1140
1697,1031
1698,1554
1698,2674
1705,766
1708,1170
1714,1778
1714,2972
1716,2972
1718,2704
1720,1211
1720,1368
1720,1374
1721,963
1724,1197
1724,2036
1725,681
1730,1243
1736,2194
1742,2675
1744,2929
1747,2268
1748,1485
1748,2934
1749,697
1753,735
1757,1257
1757,2018
1757,2732
1764,953
1770,1598
1775,1818
1780,1395
1785,2284
1787,901
1790,2166
1791,2762
1793,1457
1795,788
1795,1403
1795,1470
1795,2731
1796,1476
1801,2761
1809,2171
1810,1284
1817,1611
1820,1274
1821,1309
1824,835
1825,1251
1826,1723
1828,1274
1829,483
1829,817
1833,2298
1834,656
1845,1276
1847,1478
1851,597
1861,2793
1862,2686
1865,853
1866,1532
1869,1604
1873,719
1876,2870
1902,1836
1902,2565
1905,890
1913,1840
1921,2379
1928,2517
1935,1666
1949,1244
1950,1333
1953,1237
1959,2159
1963,2471
1965,2477
1966,1882
1982,1873
1983,2736
1987,2611
1987,2617
1988,1740
1994,1526
1998,2329
2004,984
2009,1518
2010,1977
2012,2280
2013,1891
2013,2519
2014,2284
2014,2524
2015,1160
2015,2764
2017,794
2018,2754
2022,1013
2026,1654
2026,2808
2029,649
2032,2298
2032,2632
2033,930
2034,1671
2035,957
2035,2549
2036,1120
2037,1064
2039,1037
2041,1169
2044,1072
2044,2619
2046,1726
2048,1755
2049,2629
2050,855
2051,1705
2054,1538
2056,2606
2062,1116
2062,1122
2064,1295
2065,1818
2066,2737
2068,1376
2069,1939
2071,1381
2071,1397
2071,3050
2072,1427
2073,1373
2075,1288
2076,1284
2077,1281
2077,1809
2078,899
2078,1089
2078,1119
2091,1791
2093,1620
2095,1156
2097,911
2099,1047
2102,2777
2103,1002
2104,985
2105,1816
2106,2747
2111,3007
2113,1558
2115,1752
2119,1983
2121,1808
2124,2943
2125,2641
2128,2948
2130,1251
2131,1832
2135,1046
2139,2505
2141,2358
2143,2257
2143,2529
2146,993
2148,1982
2149,2260
2150,2221
2151,848
2151,2519
2155,1941
2160,1039
2160,3005
2161,2923
2162,2378
2164,2931
2167,2224
2169,2719
2171,992
2173,2970
2175,2722
2179,2720
2185,2766
2186,2871
2186,2875
2194,2899
2203,2921
2205,2209
2205,2865
2219,2895
2221,2175
2224,1133
2235,1142
2246,1224
2260,1257
2276,1065
2283,1230
2299,1150
