y,x
1054,917
1058,1135
1064,892
1064,1198
1065,915
1068,1167
1069,1320
1072,1161
1077,663
1080,1170
1083,2087
1089,902
1091,879
1093,772
1094,1171
1095,899
1096,1166
1103,1194
1109,1178
1109,2596
1110,1194
1116,1289
1118,872
1119,1189
1121,1250
1122,881
1125,1196
1129,869
1132,857
1135,868
1135,1325
1137,861
1141,1199
1144,1185
1163,1205
1168,1210
1177,1221
1184,1221
1185,766
1189,862
1195,838
1200,841
1214,862
1217,834
1220,839
1225,1213
1227,871
1227,1207
1241,1241
1246,1205
1250,1199
1267,1212
1270,1216
1330,1199
1331,1189
1344,1208
1350,1803
1353,1206
1359,820
1363,2804
1372,1813
1373,1136
1375,1088
1377,1084
1377,2428
1383,1107
1383,1165
1385,1064
1385,2090
1388,840
1394,1114
1395,778
1396,1100
1396,1914
1399,954
1400,681
1407,2595
1411,650
1414,1056
1414,1065
1419,1025
1426,2751
1432,1902
1450,2416
1452,2645
1457,2615
1462,796
1468,1125
1469,1652
1476,2415
1477,796
1483,612
1485,2484
1494,2360
1495,2983
1498,1791
1500,2278
1503,1821
1507,1611
1508,1716
1508,2311
1509,2098
1510,2316
1510,2498
1511,1811
1518,2214
1525,1643
1526,1880
1526,2967
1527,535
1529,2211
1532,2109
1533,903
1534,1821
1534,2791
1535,1876
1535,2429
1536,1567
1536,1732
1536,2949
1537,2476
1538,2336
1538,2371
1540,1824
1541,2439
1542,1633
1542,1703
1544,2081
1545,2335
1547,2370
1548,2217
1548,2517
1550,1565
1550,1576
1552,2215
1553,2142
1554,1547
1554,2243
1554,2270
1555,2115
1557,1951
1557,2259
1566,2544
1568,2427
1570,2353
1572,2360
1573,2414
1573,2881
1575,908
1576,2333
1580,1400
1580,2155
1582,1535
1583,2479
1584,2321
1586,2429
1590,2559
1592,1555
1592,1734
1595,1585
1595,2788
1596,1602
1596,2063
1597,2140
1599,1627
1599,2112
1601,1537
1602,1643
1606,1964
1606,2901
1607,2287
1609,2174
1611,2551
1614,1366
1616,2588
1620,1722
1621,1726
1622,1922
1622,2865
1624,1100
1625,2281
1627,1917
1627,1982
1627,2579
1629,791
1629,1747
1629,1995
1630,1733
1630,1801
1631,1378
1633,1524
1634,1511
1635,3091
1638,936
1638,2012
1639,1548
1641,2240
1642,787
1642,995
1643,1230
1643,1335
1644,1276
1644,1319
1647,2320
1649,2707
1650,1484
1655,1923
1656,1103
1657,1336
1658,1119
1658,2861
1659,1646
1660,1269
1661,1030
1661,2727
1662,2146
1662,2714
1663,2150
1667,1658
1667,1949
1669,674
1669,763
1669,1056
1669,1064
1670,1943
1672,1092
1673,2055
1674,1059
1675,2315
1676,1208
1676,2271
1677,1030
1677,2052
1679,1220
1680,2906
1681,664
1683,2841
1683,2959
1686,1053
1687,1081
1687,1926
1688,1074
1689,2004
1689,2235
1689,2840
1691,1044
1691,2225
1692,1537
1694,1038
1694,2076
1694,2715
1695,1142
1696,1104
1696,2210
1697,1117
1698,2808
1701,1185
1702,1258
1706,1694
1708,1452
1709,1950
1710,1664
1713,1958
1714,478
1714,1609
1717,1621
1719,2918
1720,963
1721,2841
1723,2000
1724,485
1725,703
1725,2837
1726,512
1729,507
1733,452
1733,1241
1733,2837
1735,2743
1736,1374
1736,1814
1737,1381
1739,1213
1742,1876
1746,669
1754,950
1756,1331
1758,1929
1766,454
1767,1235
1769,786
1770,1737
1770,1741
1771,1493
1774,1850
1774,2284
1774,2839
1780,2957
1784,2742
1785,2181
1787,1264
1787,2625
1789,1275
1789,1396
1790,2048
1795,2224
1797,2679
1798,2653
1804,1254
1805,2029
1808,1475
1811,794
1812,2730
1813,2740
1814,1359
1816,1262
1816,1461
1818,1289
1819,2804
1820,1426
1826,1818
1827,1291
1830,485
1830,653
1831,2822
1834,1290
1836,2824
1838,1275
1841,1292
1844,1276
1850,1295
1850,1315
1852,1321
1854,1294
1855,603
1855,1289
1855,1297
1857,1591
1858,2176
1864,1284
1868,850
1873,2175
1876,1472
1884,693
1887,699
1888,1267
1900,780
1903,761
1904,1535
1906,885
1907,2557
1913,2796
1914,2659
1929,2510
1936,2442
1936,2481
1937,2836
1953,1243
1955,2935
1961,1332
1961,1516
1968,1229
1971,1642
1978,2631
1991,2900
2001,2013
2002,2911
2006,1981
2011,2618
2012,2289
2020,1820
2026,2713
2027,2225
2029,2406
2032,1425
2035,2837
2049,2327
2050,949
2052,1539
2055,786
2057,1004
2060,2717
2062,2354
2067,1517
2080,2262
2084,2276
2085,1512
2095,953
2102,2548
2105,2284
2106,2733
2111,859
2112,2787
2115,2769
2117,2785
2117,2791
2120,1210
2121,877
2124,1149
2127,2623
2134,1246
2136,1593
2137,2823
2141,1383
2141,3070
2145,1415
2151,2585
2154,899
2154,1025
2154,2543
2155,1087
2155,1118
2156,1033
2160,1268
2165,2932
2167,2647
2168,2940
2169,1529
2171,2625
2172,2678
2174,2726
2181,2925
2183,2550
2184,741
2188,2995
2193,2735
2200,2925
2202,1042
2204,971
2204,1238
2205,2736
2208,2931
2212,2937
2221,1007
2225,1199
2226,2901
2227,2626
2229,979
2229,1526
2231,970
2233,1724
2235,1508
2235,1731
2243,1790
2250,2211
2251,2953
2255,1860
2259,1941
2261,2488
2262,2951
2273,2231
2275,2206
2275,2224
2275,2695
2276,2192
2278,2503
2279,2866
2282,2899
2289,2001
2297,1999
2301,1935
2301,2363
2301,2368
2301,2384
2301,2895
2318,1867
2358,1029
